time_utc_iso,VCU_ChrgSysOperCmd,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-10-04 17:56:19+00:00,0,0,1,0,0,0,0,2,15,24,10,14.156,14.045,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:20+00:00,0,0,1,0,0,0,0,2,15,24,10,14.12,14.045,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:21+00:00,0,0,1,0,0,0,0,2,15,24,10,14.062,14.044,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:22+00:00,0,0,1,0,0,0,0,2,15,24,10,14.013,14.044,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:23+00:00,0,0,1,0,0,0,0,2,15,24,10,13.983,14.045,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:24+00:00,0,0,1,0,0,0,0,2,15,24,10,13.956,14.044,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:25+00:00,0,0,1,0,0,0,0,2,15,24,10,13.956,14.047,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:26+00:00,0,0,1,0,0,0,0,2,15,24,10,13.884,14.045,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:27+00:00,0,0,1,0,0,0,0,2,15,24,10,13.881,14.046,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:28+00:00,0,0,1,0,0,0,0,2,15,24,10,13.819,14.046,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:29+00:00,0,0,1,0,0,0,0,2,15,24,10,13.787,14.047,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:30+00:00,0,0,1,0,0,0,0,2,15,24,10,13.739,14.045,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:31+00:00,0,0,1,0,0,0,0,2,15,24,10,13.699,14.046,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:32+00:00,0,0,1,0,0,0,0,2,15,24,10,13.672,14.046,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:33+00:00,0,0,1,0,0,0,0,2,15,24,10,13.618,14.046,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:34+00:00,0,0,1,0,0,0,0,2,15,24,10,13.584,14.047,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:35+00:00,0,0,1,0,0,0,0,2,15,24,10,13.559,14.047,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:36+00:00,0,0,1,0,0,0,0,2,15,24,10,13.52,14.048,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:37+00:00,0,0,1,0,0,0,0,2,15,24,10,13.459,14.046,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:38+00:00,0,0,1,0,0,0,0,2,15,24,10,13.442,14.047,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:39+00:00,0,0,1,0,0,0,0,2,15,24,10,13.398,14.047,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:40+00:00,0,0,1,0,0,0,0,2,15,24,10,13.373,14.048,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:41+00:00,0,0,1,0,0,0,0,2,15,24,10,13.315,14.047,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:42+00:00,0,0,1,0,0,0,0,2,15,24,10,13.316,14.048,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:43+00:00,0,0,1,0,0,0,0,2,15,24,10,13.252,14.049,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:44+00:00,0,0,1,0,0,0,0,2,15,24,10,13.216,14.048,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:45+00:00,0,0,1,0,0,0,0,2,15,24,10,13.177,14.048,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:46+00:00,0,0,1,0,0,0,0,2,15,24,10,13.139,14.048,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:47+00:00,0,0,1,0,0,0,0,2,15,24,10,13.107,14.051,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:48+00:00,0,0,1,0,0,0,0,2,15,24,10,13.064,14.049,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:49+00:00,0,0,1,0,0,0,0,2,15,24,10,13.054,14.05,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:50+00:00,0,0,1,0,0,0,0,2,15,24,10,13.014,14.05,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:51+00:00,0,0,1,0,0,0,0,2,15,24,10,12.974,14.05,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:52+00:00,0,0,1,0,0,0,0,2,15,24,10,12.918,14.049,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:53+00:00,0,0,1,0,0,0,0,2,15,24,10,12.907,14.051,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:54+00:00,0,0,1,0,0,0,0,2,15,24,10,12.872,14.05,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:55+00:00,0,0,1,0,0,0,0,2,15,24,10,12.827,14.053,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:56+00:00,0,0,1,0,0,0,0,2,15,24,10,12.785,14.051,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:57+00:00,0,0,1,0,0,0,0,2,15,24,10,12.757,14.051,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:58+00:00,0,0,1,0,0,0,0,2,15,24,10,12.716,14.051,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:56:59+00:00,0,0,1,0,0,0,0,2,15,24,10,12.702,14.054,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:57:00+00:00,0,0,1,0,0,0,0,2,15,24,10,12.65,14.052,25,0,2,60,66,0,14,7.35,33,25.1,50,0
2025-10-04 17:57:01+00:00,0,0,1,0,0,0,0,2,15,24,10,12.607,14.054,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:02+00:00,0,0,1,0,0,0,0,2,15,24,10,12.568,14.052,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:03+00:00,0,0,1,0,0,0,0,2,15,24,10,12.539,14.053,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:04+00:00,0,0,1,0,0,0,0,2,15,24,10,12.509,14.054,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:05+00:00,0,0,1,0,0,0,0,2,15,24,10,12.461,14.052,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:06+00:00,0,0,1,0,0,0,0,2,15,24,10,12.437,14.054,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:07+00:00,0,0,1,0,0,0,0,2,15,24,10,12.391,14.055,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:08+00:00,0,0,1,0,0,0,0,2,15,24,10,12.352,14.054,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:09+00:00,0,0,1,0,0,0,0,2,15,24,10,12.334,14.056,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:10+00:00,0,0,1,0,0,0,0,2,15,24,10,12.291,14.055,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:11+00:00,0,0,1,0,0,0,0,2,15,24,10,12.286,14.057,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:12+00:00,0,0,1,0,0,0,0,2,15,24,10,12.213,14.054,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:13+00:00,0,0,1,0,0,0,0,2,15,24,10,12.197,14.056,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:14+00:00,0,0,1,0,0,0,0,2,15,24,10,12.127,14.055,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:15+00:00,0,0,1,0,0,0,0,2,15,24,10,12.079,14.049,25,0,2,60,66,0,14,7.35,33,25.2,50,0
2025-10-04 17:57:16+00:00,0,0,1,0,0,0,0,2,15,24,10,12.073,14.053,25,0,2,60,66,0,14,7.35,33,25.2,50,0
