time_utc,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated,VCU_ChrgSysOperCmd
2025-08-21 04:43:52+00:00,0,1,0,0,0,0,1,12,10,10,-13.694,12.612,39.0,0,2,80.0,80,0,13.85,6.14,40,35.2,50,0,1
2025-08-21 04:43:53+00:00,0,1,0,0,0,0,1,12,10,10,-13.683,12.612,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:43:54+00:00,0,1,0,0,0,0,1,12,10,10,-13.628,12.612,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:43:55+00:00,0,1,0,0,0,0,1,12,10,10,-13.656,12.612,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:43:56+00:00,0,1,0,0,0,0,1,12,10,10,-13.654,12.612,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:43:57+00:00,0,1,0,0,0,0,1,12,10,10,-13.69,12.612,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:43:58+00:00,0,1,0,0,0,0,1,12,10,10,-13.655,12.612,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:43:59+00:00,0,1,0,0,0,0,1,12,10,10,-13.851,12.61,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:00+00:00,0,1,0,0,0,0,1,12,10,10,-13.676,12.61,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:01+00:00,0,1,0,0,0,0,1,12,10,10,-13.659,12.611,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:02+00:00,0,1,0,0,0,0,1,12,10,10,-13.658,12.611,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:03+00:00,0,1,0,0,0,0,1,12,10,10,-13.624,12.611,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:04+00:00,0,1,0,0,0,0,1,12,10,10,-13.658,12.611,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:05+00:00,0,1,0,0,0,0,1,12,10,10,-13.666,12.61,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:06+00:00,0,1,0,0,0,0,1,12,10,10,-13.657,12.61,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:07+00:00,0,1,0,0,0,0,1,12,10,10,-13.637,12.61,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:08+00:00,0,1,0,0,0,0,1,12,10,10,-13.646,12.61,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:09+00:00,0,1,0,0,0,0,1,12,10,10,-13.649,12.61,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:10+00:00,0,1,0,0,0,0,1,12,10,10,-13.652,12.61,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:11+00:00,0,1,0,0,0,0,1,12,10,10,-13.662,12.609,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:12+00:00,0,1,0,0,0,0,1,12,10,10,-13.681,12.609,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:13+00:00,0,1,0,0,0,0,1,12,10,10,-13.678,12.609,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:14+00:00,0,1,0,0,0,0,1,12,10,10,-13.678,12.609,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:15+00:00,0,1,0,0,0,0,1,12,10,10,-13.656,12.609,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:16+00:00,0,1,0,0,0,0,1,12,10,10,-13.682,12.608,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:17+00:00,0,1,0,0,0,0,1,12,10,10,-13.658,12.608,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:18+00:00,0,1,0,0,0,0,1,12,10,10,-13.633,12.608,39.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,1
2025-08-21 04:44:19+00:00,0,1,0,0,0,0,1,12,10,10,-13.645,12.608,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:20+00:00,0,1,0,0,0,0,1,12,10,10,-14.186,12.603,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:21+00:00,0,1,0,0,0,0,1,12,10,10,-13.665,12.607,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:22+00:00,0,1,0,0,0,0,1,12,10,10,-13.649,12.607,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:23+00:00,0,1,0,0,0,0,1,12,10,10,-13.643,12.608,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:24+00:00,0,1,0,0,0,0,1,12,10,10,-13.676,12.607,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:25+00:00,0,1,0,0,0,0,1,12,10,10,-13.656,12.607,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:26+00:00,0,1,0,0,0,0,1,12,10,10,-13.721,12.606,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:27+00:00,0,1,0,0,0,0,1,12,10,10,-13.701,12.606,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:28+00:00,0,1,0,0,0,0,1,12,10,10,-13.677,12.606,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:29+00:00,0,1,0,0,0,0,1,12,10,10,-13.659,12.606,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:30+00:00,0,1,0,0,0,0,1,12,10,10,-13.697,12.606,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:31+00:00,0,1,0,0,0,0,1,12,10,10,-13.671,12.606,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:32+00:00,0,1,0,0,0,0,1,12,10,10,-13.666,12.606,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:33+00:00,0,1,0,0,0,0,1,12,10,10,-13.683,12.606,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:34+00:00,0,1,0,0,0,0,1,12,10,10,-13.702,12.605,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:35+00:00,0,1,0,0,0,0,1,12,10,10,-13.688,12.605,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:36+00:00,0,1,0,0,0,0,1,12,10,10,-13.686,12.605,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:37+00:00,0,1,0,0,0,0,1,12,10,10,-13.706,12.605,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:38+00:00,0,1,0,0,0,0,1,12,10,10,-13.691,12.605,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:39+00:00,0,1,0,0,0,0,1,12,10,10,-13.697,12.604,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:40+00:00,0,1,0,0,0,0,1,12,10,10,-13.727,12.604,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:41+00:00,0,1,0,0,0,0,1,12,10,10,-13.79,12.602,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:42+00:00,0,1,0,0,0,0,1,12,10,10,-13.674,12.604,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:43+00:00,0,1,0,0,0,0,1,12,10,10,-13.676,12.604,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:44+00:00,0,1,0,0,0,0,1,12,10,10,-13.697,12.604,39.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,1
2025-08-21 04:44:45+00:00,0,1,0,0,0,0,1,12,10,10,-13.668,12.604,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:46+00:00,0,1,0,0,0,0,1,12,10,10,-13.668,12.603,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:47+00:00,0,1,0,0,0,0,1,12,10,10,-13.733,12.603,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:48+00:00,0,1,0,0,0,0,1,12,10,10,-13.673,12.603,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:49+00:00,0,1,0,0,0,0,1,12,10,10,-13.678,12.603,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:50+00:00,0,1,0,0,0,0,1,12,10,10,-13.659,12.603,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:51+00:00,0,1,0,0,0,0,1,12,10,10,-13.672,12.603,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:52+00:00,0,1,0,0,0,0,1,12,10,10,-13.689,12.602,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:53+00:00,0,1,0,0,0,0,1,12,10,10,-13.64,12.602,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:54+00:00,0,1,0,0,0,0,1,12,10,10,-13.688,12.602,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:55+00:00,0,1,0,0,0,0,1,12,10,10,-13.706,12.602,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:56+00:00,0,1,0,0,0,0,1,12,10,10,-13.667,12.602,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:57+00:00,0,1,0,0,0,0,1,12,10,10,-13.678,12.601,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:58+00:00,0,1,0,0,0,0,1,12,10,10,-13.684,12.601,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:44:59+00:00,0,1,0,0,0,0,1,12,10,10,-13.668,12.601,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:00+00:00,0,1,0,0,0,0,1,12,10,10,-13.708,12.601,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:01+00:00,0,1,0,0,0,0,1,12,10,10,-14.179,12.596,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:02+00:00,0,1,0,0,0,0,1,12,10,10,-13.698,12.6,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:03+00:00,0,1,0,0,0,0,1,12,10,10,-13.676,12.6,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:04+00:00,0,1,0,0,0,0,1,12,10,10,-13.676,12.6,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:05+00:00,0,1,0,0,0,0,1,12,10,10,-13.657,12.6,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:06+00:00,0,1,0,0,0,0,1,12,10,10,-13.689,12.6,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:07+00:00,0,1,0,0,0,0,1,12,10,10,-13.675,12.6,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:08+00:00,0,1,0,0,0,0,1,12,10,10,-13.662,12.6,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:09+00:00,0,1,0,0,0,0,1,12,10,10,-13.665,12.599,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:10+00:00,0,1,0,0,0,0,1,12,10,10,-13.676,12.599,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:11+00:00,0,1,0,0,0,0,1,12,10,10,-13.664,12.599,39.0,0,2,79.5,80,0,13.85,6.14,40,34.9,50,0,1
2025-08-21 04:45:12+00:00,0,1,0,0,0,0,1,12,10,10,-13.652,12.599,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:13+00:00,0,1,0,0,0,0,1,12,10,10,-13.668,12.599,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:14+00:00,0,1,0,0,0,0,1,12,10,10,-13.673,12.599,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:15+00:00,0,1,0,0,0,0,1,12,10,10,-13.662,12.599,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:16+00:00,0,1,0,0,0,0,1,12,10,10,-13.72,12.598,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:17+00:00,0,1,0,0,0,0,1,12,10,10,-13.668,12.598,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:18+00:00,0,1,0,0,0,0,1,12,10,10,-13.659,12.598,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:19+00:00,0,1,0,0,0,0,1,12,10,10,-13.663,12.598,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:20+00:00,0,1,0,0,0,0,1,12,10,10,-13.693,12.597,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:21+00:00,0,1,0,0,0,0,1,12,10,10,-13.662,12.597,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:22+00:00,0,1,0,0,0,0,1,12,10,10,-13.89,12.594,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:23+00:00,0,1,0,0,0,0,1,12,10,10,-13.681,12.597,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:24+00:00,0,1,0,0,0,0,1,12,10,10,-13.663,12.597,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:25+00:00,0,1,0,0,0,0,1,12,10,10,-13.681,12.597,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:26+00:00,0,1,0,0,0,0,1,12,10,10,-13.675,12.596,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:27+00:00,0,1,0,0,0,0,1,12,10,10,-13.669,12.596,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:28+00:00,0,1,0,0,0,0,1,12,10,10,-13.674,12.596,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:29+00:00,0,1,0,0,0,0,1,12,10,10,-13.664,12.596,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:30+00:00,0,1,0,0,0,0,1,12,10,10,-13.662,12.596,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:31+00:00,0,1,0,0,0,0,1,12,10,10,-13.672,12.596,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:32+00:00,0,1,0,0,0,0,1,12,10,10,-13.671,12.595,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:33+00:00,0,1,0,0,0,0,1,12,10,10,-13.692,12.595,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:34+00:00,0,1,0,0,0,0,1,12,10,10,-13.677,12.595,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:35+00:00,0,1,0,0,0,0,1,12,10,10,-13.665,12.595,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:36+00:00,0,1,0,0,0,0,1,12,10,10,-13.693,12.594,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:37+00:00,0,1,0,0,0,0,1,12,10,10,-13.679,12.594,39.0,0,2,79.5,80,0,13.85,6.14,40,34.8,50,0,1
2025-08-21 04:45:38+00:00,0,1,0,0,0,0,1,12,10,10,-13.661,12.594,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:39+00:00,0,1,0,0,0,0,1,12,10,10,-13.679,12.594,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:40+00:00,0,1,0,0,0,0,1,12,10,10,-13.697,12.594,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:41+00:00,0,1,0,0,0,0,1,12,10,10,-13.677,12.594,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:42+00:00,0,1,0,0,0,0,1,12,10,10,-13.887,12.592,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:43+00:00,0,1,0,0,0,0,1,12,10,10,-13.722,12.592,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:44+00:00,0,1,0,0,0,0,1,12,10,10,-13.69,12.593,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:45+00:00,0,1,0,0,0,0,1,12,10,10,-13.685,12.593,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:46+00:00,0,1,0,0,0,0,1,12,10,10,-13.675,12.593,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:47+00:00,0,1,0,0,0,0,1,12,10,10,-13.678,12.593,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:48+00:00,0,1,0,0,0,0,1,12,10,10,-13.688,12.592,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:49+00:00,0,1,0,0,0,0,1,12,10,10,-13.686,12.592,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:50+00:00,0,1,0,0,0,0,1,12,10,10,-13.663,12.592,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:51+00:00,0,1,0,0,0,0,1,12,10,10,-13.681,12.592,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:52+00:00,0,1,0,0,0,0,1,12,10,10,-13.688,12.592,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:53+00:00,0,1,0,0,0,0,1,12,10,10,-13.652,12.592,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:54+00:00,0,1,0,0,0,0,1,12,10,10,-13.675,12.591,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:55+00:00,0,1,0,0,0,0,1,12,10,10,-13.69,12.591,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:56+00:00,0,1,0,0,0,0,1,12,10,10,-13.694,12.591,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:57+00:00,0,1,0,0,0,0,1,12,10,10,-13.703,12.591,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:58+00:00,0,1,0,0,0,0,1,12,10,10,-13.69,12.591,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:45:59+00:00,0,1,0,0,0,0,1,12,10,10,-13.685,12.59,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:46:00+00:00,0,1,0,0,0,0,1,12,10,10,-13.68,12.59,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:46:01+00:00,0,1,0,0,0,0,1,12,10,10,-13.702,12.59,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:46:02+00:00,0,1,0,0,0,0,1,12,10,10,-13.673,12.59,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:46:03+00:00,0,1,0,0,0,0,1,12,10,10,-14.211,12.584,39.0,0,2,79.0,80,0,13.85,6.14,40,34.7,50,0,1
2025-08-21 04:46:04+00:00,0,1,0,0,0,0,1,12,10,10,-13.686,12.589,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:05+00:00,0,1,0,0,0,0,1,12,10,10,-13.672,12.589,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:06+00:00,0,1,0,0,0,0,1,12,10,10,-13.686,12.589,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:07+00:00,0,1,0,0,0,0,1,12,10,10,-13.681,12.589,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:08+00:00,0,1,0,0,0,0,1,12,10,10,-13.672,12.589,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:09+00:00,0,1,0,0,0,0,1,12,10,10,-13.673,12.589,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:10+00:00,0,1,0,0,0,0,1,12,10,10,-13.72,12.588,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:11+00:00,0,1,0,0,0,0,1,12,10,10,-13.665,12.588,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:12+00:00,0,1,0,0,0,0,1,12,10,10,-13.675,12.588,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:13+00:00,0,1,0,0,0,0,1,12,10,10,-13.688,12.588,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:14+00:00,0,1,0,0,0,0,1,12,10,10,-13.687,12.588,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:15+00:00,0,1,0,0,0,0,1,12,10,10,-13.693,12.588,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:16+00:00,0,1,0,0,0,0,1,12,10,10,-13.673,12.587,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:17+00:00,0,1,0,0,0,0,1,12,10,10,-13.692,12.587,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:18+00:00,0,1,0,0,0,0,1,12,10,10,-13.737,12.587,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:19+00:00,0,1,0,0,0,0,1,12,10,10,-13.707,12.586,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:20+00:00,0,1,0,0,0,0,1,12,10,10,-13.681,12.587,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:21+00:00,0,1,0,0,0,0,1,12,10,10,-13.685,12.586,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:22+00:00,0,1,0,0,0,0,1,12,10,10,-13.692,12.586,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:23+00:00,0,1,0,0,0,0,1,12,10,10,-13.74,12.586,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:24+00:00,0,1,0,0,0,0,1,12,10,10,-13.78,12.584,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:25+00:00,0,1,0,0,0,0,1,12,10,10,-13.68,12.585,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:26+00:00,0,1,0,0,0,0,1,12,10,10,-13.729,12.585,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:27+00:00,0,1,0,0,0,0,1,12,10,10,-13.748,12.585,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:28+00:00,0,1,0,0,0,0,1,12,10,10,-13.691,12.585,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:29+00:00,0,1,0,0,0,0,1,12,10,10,-13.693,12.585,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:30+00:00,0,1,0,0,0,0,1,12,10,10,-13.674,12.585,39.0,0,2,79.0,80,0,13.85,6.14,40,34.6,50,0,1
2025-08-21 04:46:31+00:00,0,1,0,0,0,0,1,12,10,10,-13.678,12.585,39.0,0,2,79.0,80,0,13.85,6.14,40,34.5,50,0,1
2025-08-21 04:46:32+00:00,0,1,0,0,0,0,1,12,10,10,-13.672,12.585,39.0,0,2,79.0,80,0,13.85,6.14,40,34.5,50,0,1
2025-08-21 04:46:33+00:00,0,1,0,0,0,0,1,12,10,10,-13.667,12.584,39.0,0,2,79.0,80,0,13.85,6.14,40,34.5,50,0,1
2025-08-21 04:46:34+00:00,0,1,0,0,0,0,1,12,10,10,-13.698,12.584,39.0,0,2,79.0,80,0,13.85,6.14,40,34.5,50,0,1
2025-08-21 04:46:35+00:00,0,1,0,0,0,0,1,12,10,10,-13.673,12.584,39.0,0,2,79.0,80,0,13.85,6.14,40,34.5,50,0,1
2025-08-21 04:46:36+00:00,0,1,0,0,0,0,1,12,10,10,-13.72,12.584,39.0,0,2,79.0,80,0,13.85,6.14,40,34.5,50,0,1
2025-08-21 04:46:37+00:00,0,1,0,0,0,0,1,12,10,10,-13.675,12.584,39.0,0,2,79.0,80,0,13.85,6.14,40,34.5,50,0,1
