time_utc,VCU_ChrgSysOperCmd,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-10-04 19:34:42+00:00,0,0,1,0,0,0,0,3,15,24,10,2.828,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:43+00:00,0,0,1,0,0,0,0,3,15,24,10,2.818,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:44+00:00,0,0,1,0,0,0,0,3,15,24,10,2.833,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:45+00:00,0,0,1,0,0,0,0,3,15,24,10,2.842,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:46+00:00,0,0,1,0,0,0,0,3,15,24,10,2.829,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:47+00:00,0,0,1,0,0,0,0,3,15,24,10,2.831,14.103,28.0,0,1,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:48+00:00,0,0,1,0,0,0,0,3,15,24,10,2.834,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:49+00:00,0,0,1,0,0,0,0,3,15,24,10,2.82,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:50+00:00,0,0,1,0,0,0,0,3,15,24,10,2.824,14.106,28.0,0,1,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:51+00:00,0,0,1,0,0,0,0,3,15,24,10,2.827,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:52+00:00,0,0,1,0,0,0,0,3,15,24,10,2.828,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:53+00:00,0,0,1,0,0,0,0,3,15,24,10,2.804,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
